3.587246538981457124e+05,3.383020887644782779e+05,3.202834345559276990e+05,2.899388891736844089e+05,2.450878524973986496e+05,1.901191158676377090e+05,1.363305397221398016e+05,9.412407146985795407e+04,6.638348014493500523e+04,3.252707470548303536e+04,1.286837360389983368e+11,1.144486415644976959e+11,1.025817987343757629e+11,8.406484939415922546e+10,6.006830052963913727e+10,3.614546833740811920e+10,1.858615239146966171e+10,8.859434954134397507e+09,4.406832819633123398e+09,1.058043115970779896e+09
2.039055058803207939e+05,1.991469393090700905e+05,1.946407637432324409e+05,1.863093113205740519e+05,1.719338063281529758e+05,1.498551261701242474e+05,1.213499534118414449e+05,9.178474277699479717e+04,6.732901141931010352e+04,2.971448821294866138e+04,4.157765923381541443e+10,3.965970258310974884e+10,3.788522155131258392e+10,3.471134579405789948e+10,2.956140569229314423e+10,2.245670869459002686e+10,1.472593254300950623e+10,8.424530791381875992e+09,4.533263107713009834e+09,8.829805242456781864e+08
1.724914942184394458e+05,1.639907064265666995e+05,1.564625182275379193e+05,1.437248201902027067e+05,1.247591684775836766e+05,1.012868133396653429e+05,7.807125220396579243e+04,5.968087544360970787e+04,4.750939714369369176e+04,3.256306992421758696e+04,2.975348806920414352e+10,2.689311578499081039e+10,2.448067607262085724e+10,2.065696766352628326e+10,1.556497487838658905e+10,1.025911984331754875e+10,6.095198491947436333e+09,3.561866574591099739e+09,2.257190326354353428e+09,1.060386085959408045e+09
1.574728751452843135e+05,1.561753193507544056e+05,1.549084756638276158e+05,1.524626638749372796e+05,1.478953540090944152e+05,1.398736039767914626e+05,1.271929924361937155e+05,1.101413621775896754e+05,9.159128054928542406e+04,4.982338253782568063e+04,2.479786387939745712e+10,2.439088654962947464e+10,2.399679074096633530e+10,2.324501633850598145e+10,2.187318363282937241e+10,1.956476496306026840e+10,1.617818451786607170e+10,1.213122980369715881e+10,8.389054263938458443e+09,2.482419270893050194e+09
2.454854527548581245e+05,2.276955150995825243e+05,2.126746138103989942e+05,1.887021931785235647e+05,1.560189648795920657e+05,1.198674480772094830e+05,8.806162790811486775e+04,6.524346472839964554e+04,5.115998588616961933e+04,3.486761364695187513e+04,6.026335299971043396e+10,5.184547529197932434e+10,4.523070403401616669e+10,3.560870641257801056e+10,2.434207342106427002e+10,1.436832497599058723e+10,7.754938371455184937e+09,4.256774933230658054e+09,2.617395315858960629e+09,1.215785349046752214e+09
2.850893703283212380e+05,2.797869643027888960e+05,2.747220114016305888e+05,2.652433977307436289e+05,2.485313716046883492e+05,2.219447579639477481e+05,1.858643013774908904e+05,1.461776293799129489e+05,1.114533641452231968e+05,5.435186715968292265e+04,8.127623416356903076e+10,7.828102518073434448e+10,7.547245827056903076e+10,7.035432528314718628e+10,6.176809120307927704e+10,4.925969753243330383e+10,3.454572439084413910e+10,2.136804550876057816e+10,1.242196383265186882e+10,2.954179815610978127e+09
2.166402301968421962e+05,2.121381791053711204e+05,2.078373133288088138e+05,1.997875023857966880e+05,1.855910866079318512e+05,1.629971221968512982e+05,1.323166703331891913e+05,9.854525706504752452e+04,6.897555732277831703e+04,2.030759051043404543e+04,4.693320597997097015e+10,4.500281917232161713e+10,4.319655664905076599e+10,3.991524589705709839e+10,3.444423701939946747e+10,2.656822484157747650e+10,1.750783356473220444e+10,9.711266235273363113e+09,4.757696483545202255e+09,4.124185399299812913e+08
3.190578673167107045e+05,3.002093680683681741e+05,2.836691130396599183e+05,2.560023304945724376e+05,2.155357462585034955e+05,1.666220722901584231e+05,1.194699317119213811e+05,8.295348556657560403e+04,5.917996047665988590e+04,3.040603981321379615e+04,1.017982417545551147e+11,9.012596488537705994e+10,8.046844936182040405e+10,6.553744922098276520e+10,4.645587345095626831e+10,2.776308159633907318e+10,1.427318405318286896e+10,6.881363721129633904e+09,3.502326901979502678e+09,9.245576631625556946e+08
2.142464497754149488e+05,2.081022491446386266e+05,2.023508395250558096e+05,1.918847825110824779e+05,1.743211342489946401e+05,1.485021983534844767e+05,1.170864412128198019e+05,8.658507731659658020e+04,6.281583065202210855e+04,2.859510616943265268e+04,4.590175548781916046e+10,4.330675420130639648e+10,4.094606460733441925e+10,3.681996164410794067e+10,3.038803216699026108e+10,2.205305141801600266e+10,1.370935180232431793e+10,7.497062198998323441e+09,3.945891396334172726e+09,8.177086919472948313e+08
1.938621301442715921e+05,1.825598465314138448e+05,1.727425643919772992e+05,1.565282754124400672e+05,1.332681189385141188e+05,1.058514048554665060e+05,8.011896137677952356e+04,6.064388653334996343e+04,4.817131542704386084e+04,3.328787264707314898e+04,3.758271936620463562e+10,3.332828012541990280e+10,2.984016629528081512e+10,2.450125753186810684e+10,1.776052479352888489e+10,1.120462576128073502e+10,6.419128091055263519e+09,3.677741617756359100e+09,2.320523801287180424e+09,1.108115753240407944e+09
1.556125323917569185e+05,1.540015254531699466e+05,1.524361736831216258e+05,1.494348865132847859e+05,1.439026546164547617e+05,1.344081227400448988e+05,1.199504775295251602e+05,1.015044067146637390e+05,8.262923020508547779e+04,4.412749403748412442e+04,2.421541584990798187e+10,2.371662384342881012e+10,2.323693948332450485e+10,2.233093474212481689e+10,2.070811790831728745e+10,1.806567786662570953e+10,1.438823701003865051e+10,1.030324608690258789e+10,6.827672313515216827e+09,1.947279857522235394e+09
3.034920201975636301e+05,2.977142795934948954e+05,2.921993657513199723e+05,2.818894043607040076e+05,2.637455485407056985e+05,2.349700233937648882e+05,1.960927202222481137e+05,1.535589938940925640e+05,1.165391988874803938e+05,5.605598774929901265e+04,9.210770981561859131e+10,8.863408998815324402e+10,8.538076154483941650e+10,7.946191818023687744e+10,6.956197812058630371e+10,5.521114686368981934e+10,3.845255101688109589e+10,2.358051816475985336e+10,1.358150141653459549e+10,3.142329818537310600e+09
3.497297343306444236e+05,3.372409964053871226e+05,3.256693999917699257e+05,3.049011632000937243e+05,2.708635908134927740e+05,2.225997859175870544e+05,1.665491774979224429e+05,1.147484685418789595e+05,7.605257428115169751e+04,2.274420803922311461e+04,1.223112368047174530e+11,1.137318268974946899e+11,1.060608837603993988e+11,9.296502422193334961e+10,7.336735569197004700e+10,4.955088729034150696e+10,2.773879507441197205e+10,1.316732578117512894e+10,5.784070107364378929e+09,5.173217435395005941e+08
2.612567551408368745e+05,2.415096503472534532e+05,2.249724163228656980e+05,1.988347136097159237e+05,1.636950516275721311e+05,1.254774783733275544e+05,9.240570321038771363e+04,6.899055179785352084e+04,5.466624648476966104e+04,3.821527899949740822e+04,6.825535336347434235e+10,5.832715272050296021e+10,5.061281307856512451e+10,3.953544217097135162e+10,2.679623362240513229e+10,1.574472305640726280e+10,8.538906391509467125e+09,4.759765227924106598e+09,2.988453170980075836e+09,1.460445764288427114e+09
2.418284309399786289e+05,2.361821904272925458e+05,2.308139973313455994e+05,2.208334550015322748e+05,2.034417222897680476e+05,1.763010836912119703e+05,1.404688353965171846e+05,1.023271751116454834e+05,6.999706611567943764e+04,1.883374007922906458e+04,5.848123183932295990e+10,5.578226325722429657e+10,5.327533217807174683e+10,4.876763568136878967e+10,4.138873780994939423e+10,3.108224841177942276e+10,1.973163418648923874e+10,1.047095309350447273e+10,4.899659261868914604e+09,3.547285991120383739e+08
3.553080295666460297e+05,3.303504648125806125e+05,3.089543663030953612e+05,2.741780253569553024e+05,2.254751652370470401e+05,1.697919086116177787e+05,1.191496074947703601e+05,8.182132592564763036e+04,5.835222913262344082e+04,3.078168676551480166e+04,1.262441511825621643e+11,1.091317599523528748e+11,9.545310941211354065e+10,7.517386376666461182e+10,5.083927561383890533e+10,2.882946202188457489e+10,1.419674811576533508e+10,6.694811197556980133e+09,3.405040996975320816e+09,9.475430218170342445e+08
3.008467208972268854e+05,2.953455882345413556e+05,2.900861551097261836e+05,2.802313527808235376e+05,2.628171024678851827e+05,2.350104270052548090e+05,1.970707113725385861e+05,1.550658927800557285e+05,1.180764588154616358e+05,5.676385480527544132e+04,9.050905032133482361e+10,8.722931183519551086e+10,8.415026747249923706e+10,7.852989131272319031e+10,6.907309216671736145e+10,5.523013581161920166e+10,3.883706235158978271e+10,2.404558616956852341e+10,1.394216820285822105e+10,3.222191976209197044e+09
2.309839893381996080e+05,2.231758918334996852e+05,2.159502386662311037e+05,2.030036769062530948e+05,1.818454430846071045e+05,1.519714941933601513e+05,1.174640853675346443e+05,8.574975215473157004e+04,6.216856286876957165e+04,2.983533858982790844e+04,5.335383431457884216e+10,4.980770187156977844e+10,4.663472153024084473e+10,4.121069584113529968e+10,3.306794701608016205e+10,2.309548701885668945e+10,1.379792881531682968e+10,7.353105744350042343e+09,3.864992377731023788e+09,8.901772641082643270e+08
2.008784622386443953e+05,1.888902623935490265e+05,1.785082472700031940e+05,1.614241410360770242e+05,1.370520725702196942e+05,1.085284410590183979e+05,8.195544984545186162e+04,6.197063294967813999e+04,4.922835744038578559e+04,3.408069210950885463e+04,4.035235746982471466e+10,3.567972011736619568e+10,3.186537285165587234e+10,2.605791473337631989e+10,1.878340764786533356e+10,1.177853104714188766e+10,6.716777714820220947e+09,3.840421318816682816e+09,2.423480404635827541e+09,1.161527655355248451e+09
1.364635228726032365e+05,1.352944158818011929e+05,1.341537628875021765e+05,1.319537624941638205e+05,1.278531655404128833e+05,1.206752529603004368e+05,1.093908703476776427e+05,9.433588303221116075e+04,7.811112150079604180e+04,4.215172265518877975e+04,1.862242953832438278e+10,1.830471426321366501e+10,1.799736625063904190e+10,1.741192739012868881e+10,1.634655979186976242e+10,1.456263735228545952e+10,1.196647190629276276e+10,8.899353163350061417e+09,6.101425413233623505e+09,1.776809874522610426e+09
3.502687389877565438e+05,3.372079795338761178e+05,3.251480348294103169e+05,3.036031993289927486e+05,2.685676087752641179e+05,2.194652269854868937e+05,1.632730064646087412e+05,1.121194125648408371e+05,7.438470105755327677e+04,2.305644851834875954e+04,1.226885397808120880e+11,1.137095586692985229e+11,1.057215697014622040e+11,9.217520624599940491e+10,7.212882905087211609e+10,4.816520532101824188e+10,2.665823791299862671e+10,1.257087479329755402e+10,5.533158136122623444e+09,5.316228747277851105e+08
2.475584139497895958e+05,2.291655287876874499e+05,2.137527169037858257e+05,1.893742083959647862e+05,1.565648288935808814e+05,1.208362785856395203e+05,8.988016677123527916e+04,6.794144664254918462e+04,5.451156364899469190e+04,3.907956929455019417e+04,6.128541587574933624e+10,5.251706875006919861e+10,4.569043773646690369e+10,3.586278017980669403e+10,2.451270221130514908e+10,1.460152705870486641e+10,8.078534258991836548e+09,4.616108113328999519e+09,2.971565083022047997e+09,1.527251815816844702e+09
2.226481370886183868e+05,2.142931587060963502e+05,2.066986204450873483e+05,1.934102328257722256e+05,1.725337618017467903e+05,1.447085028190018784e+05,1.147556585442635405e+05,8.909236645024838799e+04,7.106453804453022894e+04,4.768334810417983681e+04,4.957241559716929626e+10,4.592177216139489746e+10,4.272452639252272797e+10,3.740771157195223999e+10,2.976807149522369766e+10,2.094069549661989212e+10,1.316897592358615112e+10,7.937538852071794510e+09,5.050239632020528793e+09,2.273749369772494793e+09
3.015970297421356081e+05,2.958240293379163486e+05,2.903144425564769772e+05,2.800165416933969245e+05,2.619005580272981606e+05,2.331866091148302075e+05,1.944263033572655695e+05,1.520650200756441045e+05,1.152330536925081396e+05,5.513215537975316693e+04,9.096106994630838013e+10,8.751215215774975586e+10,8.428276587132049561e+10,7.840954363847160339e+10,6.859216419556819153e+10,5.437622785708172607e+10,3.780178186347481537e+10,2.312392239562611389e+10,1.327877189635416031e+10,3.039609688972625732e+09
2.480087999610052793e+05,2.417992324163980957e+05,2.359143253650492406e+05,2.250217060044075479e+05,2.061902188305821328e+05,1.771766699672267132e+05,1.395539032396701514e+05,1.003351920124952449e+05,6.774172410292438872e+04,1.733905791032579145e+04,6.150861286689790344e+10,5.846711059639171600e+10,5.565580482677165985e+10,5.063499319484002686e+10,4.251461253162216187e+10,3.139174955734553528e+10,1.947543146333046341e+10,1.006725109137630081e+10,4.589008926160829544e+09,3.006602682755417228e+08
3.635503461145768524e+05,3.390329553767432808e+05,3.178999901102278964e+05,2.833241983190274914e+05,2.344235992216075247e+05,1.778186753966710530e+05,1.256817964944378764e+05,8.684466515305735811e+04,6.224760480972607911e+04,3.317323744088289095e+04,1.321692177103747101e+11,1.149436838644441681e+11,1.010607216120731049e+11,8.027288467731794739e+10,5.495465829561208344e+10,3.161965913850205612e+10,1.579603965186578941e+10,7.542082710211805344e+09,3.874826552152643204e+09,1.100496855546634912e+09
2.219293450204320543e+05,2.142234277868499921e+05,2.071099058060467651e+05,1.944063101330742938e+05,1.737605664543983876e+05,1.448515307431432884e+05,1.118054956450065220e+05,8.175703715595098038e+04,5.961203926645626052e+04,2.951809806314339949e+04,4.925285611054299164e+10,4.589189123617552185e+10,4.289472019289537048e+10,3.779400782586721039e+10,3.019290821511985779e+10,2.098211081016252899e+10,1.250058066192121506e+10,6.684294881556705475e+09,3.553654837544789314e+09,8.713476313634129763e+08
1.301473239619871019e+05,1.287184534397357056e+05,1.273329234117269662e+05,1.246842294204837817e+05,1.198286772020321951e+05,1.115753869320683152e+05,9.919816253299683740e+04,8.373120510368698160e+04,6.826932652684427740e+04,3.782196810574931442e+04,1.693845608179038620e+10,1.656856897437084961e+10,1.621380071750013924e+10,1.554628175040925026e+10,1.435903170866603661e+10,1.244917854442769241e+10,9.840374648085388184e+09,7.010998439320798874e+09,4.660769213755410194e+09,1.430539093360424042e+09
1.880845685967714526e+05,1.776568887479933037e+05,1.685397596738501743e+05,1.533592310749049648e+05,1.313111733711960260e+05,1.049045493447192421e+05,7.969799322914487857e+04,6.034280448035482550e+04,4.781878725974247209e+04,3.274093818953525624e+04,3.537599302880222321e+10,3.156214777650561905e+10,2.840581913067884445e+10,2.351920711511716461e+10,1.724275556329367065e+10,1.100506937776798058e+10,6.351849822746052742e+09,3.641314395358809948e+09,2.286684233779768467e+09,1.072001774469157696e+09
3.250603016796214506e+05,3.147745031442742911e+05,3.051668649205247057e+05,2.877343894728714949e+05,2.586267818310924922e+05,2.161686835898684512e+05,1.650306994032145303e+05,1.159228420070826833e+05,7.801827849941594468e+04,2.399884512608891237e+04,1.056645247883481750e+11,9.908330260422790527e+10,9.312712061228671265e+10,8.279136661971559143e+10,6.688807090708934021e+10,4.672911593366026306e+10,2.723529677621355057e+10,1.343822122184106064e+10,6.086929798290928841e+09,5.759685662311276197e+08
